Applied Artificial Intelligence,2014,Volume 28,Issue 1,MEASURING PROGRESS OF THE MILLENNIUM DEVELOPMENT GOALS: A FUZZY COMPREHENSIVE EVALUATION APPROACH
Applied Artificial Intelligence,2017,Volume 31,Issue 4,Algorithms Analysis in Adjusting the SVM Parameters: An Approach in the Prediction of Protein Function
Applied Artificial Intelligence,2017,Volume 31,Issue 4,An Application on Mobile Devices with Android and IOS Operating Systems Using Google Maps APIs for the Traveling Salesman Problem
Applied Artificial Intelligence,2017,Volume 31,Issue 4,A Novel Word-Spotting Method for Handwritten Documents Using an Optimization-Based Classifier
Applied Artificial Intelligence,2017,Volume 31,Issue 4,A New PSO-based Algorithm for Two-Dimensional Non-Guillotine Non-Oriented Cutting Stock Problem
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,Multi-Resolution and Noise-Resistant Surface Defect Detection Approach Using New Version of Local Binary Patterns
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,A New Image Mining Approach for Detecting Micro-Calcification in Digital Mammograms
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,A Robust Missing Data-Recovering Technique for Mobility Data Mining
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,Applied Genetic Programming for Predicting Specific Cutting Energy for Cutting Natural Stones
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,A Comparative Analysis of SVM and IDNN for Identifying Penguin Activities
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,Emotional Dynamics and Coping Mechanisms to Generate Human-Like Agent Behaviors
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,Game-theoretic Evolutionary Algorithm Based on Behavioral Expectation and its Performance Analysis
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,Smart Parking Reservation System Based on Distributed Multicriteria Approach
Applied Artificial Intelligence,2017,Volume 31,Issue 5-6,Creating a Decision-Making Model Using Association Rules
Applied Artificial Intelligence,2017,Volume 31,Issue 7-8,Affective Temperature Control in Food SMEs using Artificial Neural Network
Applied Artificial Intelligence,2017,Volume 31,Issue 7-8,Nonlinear Short-term Prediction of Aluminum Foil Thickness via Global Regressor Combination
Applied Artificial Intelligence,2017,Volume 31,Issue 7-8,A Hybrid Genetic Algorithm and Back-Propagation Classifier for Gearbox Fault Diagnosis
Applied Artificial Intelligence,2017,Volume 31,Issue 7-8,A Survey on the Evolution of the Notion of Context-Awareness
Applied Artificial Intelligence,2017,Volume 31,Issue 7-8,Double-stream Convolutional Neural Networks for Machine Vision Inspection of Natural Products
Applied Artificial Intelligence,2017,Volume 31,Issue 9-10,An Overview of Audio Event Detection Methods from Feature Extraction to Classification
Applied Artificial Intelligence,2017,Volume 31,Issue 9-10,A Meta-analysis on Classification Model Performance in Real-World Datasets: An Exploratory View
Applied Artificial Intelligence,2017,Volume 31,Issue 9-10,Evaluation of Naive Bayes and Support Vector Machines for Wikipedia
Applied Artificial Intelligence,2017,Volume 31,Issue 9-10,Machine Learning Applications in Baseball: A Systematic Literature Review
Applied Artificial Intelligence,2017,Volume 31,Issue 9-10,Feature Selection via Pareto Multi-objective Genetic Algorithms
Applied Artificial Intelligence,2017,Volume 31,Issue 9-10,An Optimized Image Segmentation Approach Based on Boltzmann Machine
Applied Artificial Intelligence,2018,Volume 32,Issue 1,Fuzzy String Matching with a Deep Neural Network
Applied Artificial Intelligence,2018,Volume 32,Issue 1,Continuous Authentications Using Frequent English Terms
Applied Artificial Intelligence,2018,Volume 32,Issue 1,Fraudulent Firm Classification: A Case Study of an External Audit
Applied Artificial Intelligence,2018,Volume 32,Issue 1,Mixed Biogeography-Based Optimization for GENCOs’ Maintenance Scheduling in Restructured Power Systems
Applied Artificial Intelligence,2018,Volume 32,Issue 1,Subjective Evaluation: A Comparison of Several Statistical Techniques
Applied Artificial Intelligence,2018,Volume 32,Issue 1,A Comparative Study of Classical Clustering Method and Cuckoo Search Approach for Satellite Image Clustering: Application to Water Body Extraction
Applied Artificial Intelligence,2018,Volume 32,Issue 2,Very Fast C4.5 Decision Tree Algorithm
Applied Artificial Intelligence,2018,Volume 32,Issue 2,A Greedy Ant Colony System for Defensive Resource Assignment Problems
Applied Artificial Intelligence,2018,Volume 32,Issue 2,Enrollment Management Model: Artificial Neural Networks versus Logistic Regression
Applied Artificial Intelligence,2018,Volume 32,Issue 2,A Modular Real-time Tidal Prediction Model based on Grey-GMDH Neural Network
Applied Artificial Intelligence,2018,Volume 32,Issue 2,Missing Data Imputation for Supervised Learning
Applied Artificial Intelligence,2018,Volume 32,Issue 2,Metaheuristic Algorithm for State-Based Software Testing
Applied Artificial Intelligence,2018,Volume 32,Issue 2,A Novel Method for Aggregation of Bayesian Networks without Considering an Ancestral Ordering
Applied Artificial Intelligence,2018,Volume 32,Issue 3,Functional Modeling for Monitoring of Robotic System
Applied Artificial Intelligence,2018,Volume 32,Issue 3,Development and Evaluation of a Fuzzy Inference System and a Neuro-Fuzzy Inference System for Grading Apple Quality
Applied Artificial Intelligence,2018,Volume 32,Issue 3,Human Age and Gender Prediction Based on Neural Networks and Three Sigma Control Limits
Applied Artificial Intelligence,2018,Volume 32,Issue 3,Malignant Mesothelioma Disease Diagnosis using Data Mining Techniques
Applied Artificial Intelligence,2018,Volume 32,Issue 3,Determining the Natural Frequency of Cantilever Beams Using ANN and Heuristic Search
Applied Artificial Intelligence,2018,Volume 32,Issue 3,Determination of Kinetic and Equilibrium Parameters of Chromium Adsorption from Water with Carbon Nanotube Using Genetic Programming
Applied Artificial Intelligence,2018,Volume 32,Issue 4,Why Not Robot Teachers: Artificial Intelligence for Addressing Teacher Shortage
Applied Artificial Intelligence,2018,Volume 32,Issue 4,Predictive Analytics Machinery for STEM Student Success Studies
Applied Artificial Intelligence,2018,Volume 32,Issue 4,Conflict Detection among Multiple Norms in Multi-Agent Systems
Applied Artificial Intelligence,2018,Volume 32,Issue 4,A recursive patterns matching model for the dynamic pattern recognition problem
Applied Artificial Intelligence,2018,Volume 32,Issue 5,An improved PSO algorithm with genetic and neighborhood-based diversity operators for the job shop scheduling problem
Applied Artificial Intelligence,2018,Volume 32,Issue 5,Bayesian regularized neural network decision tree ensemble model for genomic data classification
Applied Artificial Intelligence,2018,Volume 32,Issue 5,Construction of adaptive pulse coupled neural network for abnormality detection in medical images
Applied Artificial Intelligence,2018,Volume 32,Issue 5,Mutual neighbors and diagonal loading-based sparse locally linear embedding
Applied Artificial Intelligence,2018,Volume 32,Issue 6,Active fault tolerant control based on a neuro fuzzy inference system applied to a two shafts gas turbine
Applied Artificial Intelligence,2018,Volume 32,Issue 6,A New Application Based on GPLVM, LMNN, and NCA for Early Detection of the Stomach Cancer
Applied Artificial Intelligence,2018,Volume 32,Issue 6,Automatic Bilingual Dictionary Construction for Tirukural
Applied Artificial Intelligence,2018,Volume 32,Issue 6,Sparse Connectivity and Activity Using Sequential Feature Selection in Supervised Learning
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,A Novel Approach to Efficient Resource Allocation in NOMA Heterogeneous Networks: Multi-Criteria Green Resource Management
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,Multi-scale features for heartbeat classification using directed acyclic graph CNN
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,Recognition of the Gastric Molecular Image Based on Decision Tree and Discriminant Analysis Classifiers by using
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,Discrete Fourier Transform and Features
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,A New Hybrid Cuckoo Search Algorithm for Biclustering of Microarray Gene-Expression Data
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,A Flexible Classifier Based on Optimum Curve Fitting Approach
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,Performance evaluation of automated brain tumor detection systems with expert delineations and interobserver variability analysis in diseased patients on magnetic resonance imaging
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,Recurrent Neural Network to Forecast Sprint Performance
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,High Frequency Transformer Design and Optimization using Bio-inspired Algorithms
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,A Comparative Study Of Ann For Predicting Nitrate Concentration In Groundwater Wells In The Southern Area Of Gaza Strip
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,Strategic Particle Swarm Inertia Selection for Electricity Markets Participation Portfolio Optimization
Applied Artificial Intelligence,2018,Volume 32,Issue 7-8,A Comparison of Lucene Search Queries Evolved as Text Classifiers
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,A Propound Hybrid Approach for Personalized Online Product Recommendations
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Levy Flights in Metaheuristics Optimization Algorithms – A Review
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Distributed Learning of CNNs on Heterogeneous CPU/GPU Architectures
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Experimental Comparisons of Metaheuristic Algorithms in Solving Combined Economic Emission Dispatch Problem Using Parametric and Non-Parametric Tests
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Prediction of Online Students Performance by Means of Genetic Programming
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Estimating Forest Fire Losses Using Stochastic Approach: Case Study of the Kroumiria Mountains (Northwestern Tunisia)
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Bi-Objective Optimization Method for Horizontal Fragmentation Problem in Relational Data Warehouses as a Linear Programming Problem
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Adaptive sliding mode control for trajectory tracking of nonholonomic mobile robot with uncertain kinematics and dynamics
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Reassessment and Monitoring of Loan Applications with Machine Learning
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Wind Farm Layout Design Using Cuckoo Search Algorithms
Applied Artificial Intelligence,2018,Volume 32,Issue 9-10,Lagrangian Duality with ELM for Word Sense Multiprototype Discovery
Applied Artificial Intelligence,2019,Volume 33,Issue 1,A Neuro-Genetic Technique for Pruning and Optimization of ANN Weights
Applied Artificial Intelligence,2019,Volume 33,Issue 1,Goal Programming-Based Two-Tier Multi-Criteria Decision-Making Approach for Wind Turbine Selection
Applied Artificial Intelligence,2019,Volume 33,Issue 1,Variable Selection for Artificial Neural Networks with Applications for Stock Price Prediction
Applied Artificial Intelligence,2019,Volume 33,Issue 1,Approximate Q-Learning for Stacking Problems with Continuous Production and Retrieval
Applied Artificial Intelligence,2019,Volume 33,Issue 1,Patch-based Segmentation of Latent Fingerprint Images Using Convolutional Neural Network
Applied Artificial Intelligence,2019,Volume 33,Issue 2,Bayesian Network Learning with the PC Algorithm: An Improved and Correct Variation
Applied Artificial Intelligence,2019,Volume 33,Issue 2,A Hybrid Intelligent Multiagent System for the Remote Control of Solar Farms
Applied Artificial Intelligence,2019,Volume 33,Issue 2,Designing Weather Forecasting Model Using Computational Intelligence Tools
Applied Artificial Intelligence,2019,Volume 33,Issue 2,A K-Means-Galactic Swarm Optimization-Based Clustering Algorithm with Otsu’s Entropy for Brain Tumor Detection
Applied Artificial Intelligence,2019,Volume 33,Issue 2,Forecasting Ranking in Harness Racing Using Probabilities Induced by Expected Positions
Applied Artificial Intelligence,2019,Volume 33,Issue 3,Designing of a Risk Assessment Model for Issuing Credit Card Using Parallel Social Spider Algorithm
Applied Artificial Intelligence,2019,Volume 33,Issue 3,A Multi-Objective Integer Melody Search Algorithm
Applied Artificial Intelligence,2019,Volume 33,Issue 3,Detecting Premature Ventricular Contraction by Using Regulated Discriminant Analysis with Very Sparse Training Data
Applied Artificial Intelligence,2019,Volume 33,Issue 3,Cells to Switches Assignment in Cellular Mobile Networks Using Metaheuristics
Applied Artificial Intelligence,2019,Volume 33,Issue 3,Artificial Driving Intelligence and Moral Agency: Examining the Decision Ontology of Unavoidable Road Traffic Accidents through the Prism of the Trolley Dilemma
Applied Artificial Intelligence,2019,Volume 33,Issue 4,Accurate Computation of Vocal Tract Filter Parameters Using a Hybrid Genetic Algorithm
Applied Artificial Intelligence,2019,Volume 33,Issue 4,Using Genetic Algorithm and ELM Neural Networks for Feature Extraction and Classification of Type 2-Diabetes Mellitus
Applied Artificial Intelligence,2019,Volume 33,Issue 4,Temporal Context-Based Delegation
Applied Artificial Intelligence,2019,Volume 33,Issue 4,Modeling of Trivalent Chromium Sorption onto Commercial Resins by Artificial Neural Network
Applied Artificial Intelligence,2019,Volume 33,Issue 4,Proposed RCFS-CARS Framework with Noise Detection and Correction
Applied Artificial Intelligence,2019,Volume 33,Issue 5,Integrating Feature Extractors for the Estimation of Human Facial Age
Applied Artificial Intelligence,2019,Volume 33,Issue 5,Intelligent System for Robotic Navigation Using ANFIS and ACOr
Applied Artificial Intelligence,2019,Volume 33,Issue 5,FF-SMOTE: A Metaheuristic Approach to Combat Class Imbalance in Binary Classification
Applied Artificial Intelligence,2019,Volume 33,Issue 5,Travel Plans in Public Transit Networks Using Artificial Intelligence Planning Models
Applied Artificial Intelligence,2019,Volume 33,Issue 5,A New Hybrid Machine Learning for Cybersecurity Threat Detection Based on Adaptive Boosting
Applied Artificial Intelligence,2019,Volume 33,Issue 6,An Algorithmic Scheme for Statistical Thesaurus Construction in a Morphologically Rich Language
Applied Artificial Intelligence,2019,Volume 33,Issue 6,Reduction of Training Data Using Parallel Hyperplane for Support Vector Machine
Applied Artificial Intelligence,2019,Volume 33,Issue 6,Support Vector Machine State Estimation
Applied Artificial Intelligence,2019,Volume 33,Issue 6,An Innovative Genetic Algorithm for a Multi-Objective Optimization of Two-Dimensional Cutting-Stock Problem
Applied Artificial Intelligence,2019,Volume 33,Issue 6,Pixel-Wise Defect Detection by CNNs without Manually Labeled Training Data
Applied Artificial Intelligence,2019,Volume 33,Issue 7,Query Expansion for Effective Retrieval Results of Hindi–English Cross-Lingual IR
Applied Artificial Intelligence,2019,Volume 33,Issue 7,Scheduling of Virtual Cellular Manufacturing Systems: A Biogeography-Based Optimization Algorithm
Applied Artificial Intelligence,2019,Volume 33,Issue 7,Performance Evaluation of Best Feature Subsets for Crop Yield Prediction Using Machine Learning Algorithms
Applied Artificial Intelligence,2019,Volume 33,Issue 7,Reachability Matrix Ontology: A Cybersecurity Ontology
Applied Artificial Intelligence,2019,Volume 33,Issue 7,Neural Tensor Network Training Using Meta-Heuristic Algorithms for RDF Knowledge Bases Completion
Applied Artificial Intelligence,2019,Volume 33,Issue 8,Feature Extraction Method Based on Social Network Analysis
Applied Artificial Intelligence,2019,Volume 33,Issue 8,Generating Synthetic Space Allocation Probability Layouts Based on Trained Conditional-GANs
Applied Artificial Intelligence,2019,Volume 33,Issue 8,Autonomous Vehicles and Embedded Artificial Intelligence: The Challenges of Framing Machine Driving Decisions
Applied Artificial Intelligence,2019,Volume 33,Issue 8,Food Constituent Estimation for Lifestyle Disease Prevention by Multi-Task CNN
Applied Artificial Intelligence,2019,Volume 33,Issue 8,A Survey of User-Centred Approaches for Smart Home Transfer Learning and New User Home Automation Adaptation
Applied Artificial Intelligence,2019,Volume 33,Issue 9,Intelligent Stock Portfolio Management Using a Long-Term Fuzzy System
Applied Artificial Intelligence,2019,Volume 33,Issue 9,Towards Autoencoding Variational Inference for Aspect-Based Opinion Summary
Applied Artificial Intelligence,2019,Volume 33,Issue 9,Machine Learning-Based Predictions of Customers’ Decisions in Car Insurance
Applied Artificial Intelligence,2019,Volume 33,Issue 9,The Bitwise Hashing Trick for Personalized Search
Applied Artificial Intelligence,2019,Volume 33,Issue 10,Eye-tracking of Facial Emotions in Relation to Self-criticism and Self-reassurance
Applied Artificial Intelligence,2019,Volume 33,Issue 10,Cellular Genetic Algorithms: Understanding the Behavior of Using Neighborhoods
Applied Artificial Intelligence,2019,Volume 33,Issue 10,Optimizing Models for Sustainable Drilling Operations Using Genetic Algorithm for the Optimum ANN
Applied Artificial Intelligence,2019,Volume 33,Issue 10,Exploiting Machine Learning for the Identification of Locomotives’ Position in Large Freight Trains
Applied Artificial Intelligence,2019,Volume 33,Issue 10,Comparison of Performance of Data Imputation Methods for Numeric Dataset
Applied Artificial Intelligence,2019,Volume 33,Issue 11,A Pheromonal Artificial Bee Colony (pABC) Algorithm for Discrete Optimization Problems
Applied Artificial Intelligence,2019,Volume 33,Issue 11,CFNN-PSO: An Iterative Predictive Model for Generic Parametric Design of Machining Processes
Applied Artificial Intelligence,2019,Volume 33,Issue 11,Review and Implementation of Topic Modeling in Hindi
Applied Artificial Intelligence,2019,Volume 33,Issue 11,Multiagent Systems and Potential Fields to Smoke Dispersion Applied to Evacuation Simulations: The Case of Kiss Nightclub
Applied Artificial Intelligence,2019,Volume 33,Issue 11,Modeling Incomplete Knowledge of Semantic Web Using Bayesian Networks
Applied Artificial Intelligence,2019,Volume 33,Issue 12,Novel Shot Boundary Detection in News Streams Based on Fuzzy Petri Nets
Applied Artificial Intelligence,2019,Volume 33,Issue 12,Fake News Identification and Classification Using DSSM and Improved Recurrent Neural Network Classifier
Applied Artificial Intelligence,2019,Volume 33,Issue 12,User Preferences in Intelligent Environments
Applied Artificial Intelligence,2019,Volume 33,Issue 13,A Proposal of an Animal Detection System Using Machine Learning
Applied Artificial Intelligence,2019,Volume 33,Issue 13,On Construction and Evaluation of Analogical Arguments for Persuasive Reasoning
Applied Artificial Intelligence,2019,Volume 33,Issue 13,Parallel and Distributed Powerset Generation Using Big Data Processing
Applied Artificial Intelligence,2019,Volume 33,Issue 13,Bi-level Decision-making Modeling for an Autonomous Driver Agent: Application in the Car-following Driving Behavior
Applied Artificial Intelligence,2019,Volume 33,Issue 13,Feature Fusion Models for Deep Autoencoders: Application to Traffic Flow Prediction
Applied Artificial Intelligence,2019,Volume 33,Issue 14,A Comparative Study of Nature-Inspired Metaheuristic Algorithms in Search of Near-to-optimal Golomb Rulers for the FWM Crosstalk Elimination in WDM Systems
Applied Artificial Intelligence,2019,Volume 33,Issue 14,A Generalized and Parallelized SSIM-Based Multilevel Thresholding Algorithm
Applied Artificial Intelligence,2019,Volume 33,Issue 14,Mobile Robot Navigation Using an Object Recognition Software with RGBD Images and the YOLO Algorithm
Applied Artificial Intelligence,2019,Volume 33,Issue 14,On Composite Leader–follower Formation Control for Wheeled Mobile Robots with Adaptive Disturbance Rejection
Applied Artificial Intelligence,2020,Volume 34,Issue 1,Analyzing the Brazilian Financial Market through Portuguese Sentiment Analysis in Social Media
Applied Artificial Intelligence,2020,Volume 34,Issue 1,Optimizing Fraudulent Firm Prediction Using Ensemble Machine Learning: A Case Study of an External Audit
Applied Artificial Intelligence,2020,Volume 34,Issue 1,Virtual Machine Placement Using JAYA Optimization Algorithm
Applied Artificial Intelligence,2020,Volume 34,Issue 1,Semi-supervised Classification of Fraud Data in Commercial Auctions
Applied Artificial Intelligence,2020,Volume 34,Issue 1,Anomaly Detection in Power Generation Plants Using Machine Learning and Neural Networks
Applied Artificial Intelligence,2020,Volume 34,Issue 1,Bankruptcy Prediction Using Stacked Auto-Encoders